"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3736457";"";"0";"572.54";"1";"4.92";"15";"O=C(c1cocn1)[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(F)(F)F)cc1)C2";"Ki";"'='";"0.16";"nM";"9.80";"";"";"UO_0000065";"17.11";"0.33";"4.88";"9.97";"0";"CHEMBL3739124";"Binding affinity to human recombinant glucocorticoid receptor by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734698";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None";""
"CHEMBL3736358";"";"0";"582.58";"2";"5.33";"23";"O=C(c1ccccn1)[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1cccc(C(F)(F)F)c1)C2";"Ki";"'='";"0.1";"nM";"10.00";"";"";"UO_0000065";"17.17";"0.33";"4.67";"11.74";"1";"CHEMBL3739124";"Binding affinity to human recombinant glucocorticoid receptor by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734698";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None";""
"CHEMBL3736175";"";"0";"587.62";"2";"6.00";"17";"O=C(c1cccs1)[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(F)(F)F)cc1)C2";"Ki";"'='";"0.41";"nM";"9.39";"";"";"UO_0000065";"15.97";"0.32";"3.39";"12.99";"0";"CHEMBL3739124";"Binding affinity to human recombinant glucocorticoid receptor by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734698";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None";""
"CHEMBL3315067";"";"0";"503.53";"1";"3.98";"35";"CC(C)(C(=O)NC(N)=O)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCCC4)nc3)nc2Oc2c(F)cccc21";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"17.28";"0.32";"4.72";"6.82";"0";"CHEMBL3370677";"Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351663";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL3315065";"";"0";"484.56";"0";"4.44";"33";"CC(C)(C(=O)NC(N)=O)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(=O)N4CCCC4)cc3)ccc21";"Ki";"'='";"1.9";"nM";"8.72";"";"";"UO_0000065";"18.00";"0.33";"4.28";"7.61";"0";"CHEMBL3370677";"Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351663";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL4475012";"";"0";"385.35";"0";"1.44";"(S)-28";"NC(=O)C[C@H]1COc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2";"Ki";"'='";"630.96";"nM";"6.20";"";"";"UO_0000065";"16.09";"0.30";"4.76";"5.59";"0";"CHEMBL4423291";"Binding affinity to recombinant human GR LBD by fluormone GS red-fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4422622";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL271220";"CORT 108297";"1";"535.56";"2";"5.09";"CORT108297";"CCOC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(F)(F)F)cc1)C2";"Ki";"'='";"6.8";"nM";"8.17";"";"";"UO_0000065";"15.25";"0.30";"3.08";"12.68";"0";"CHEMBL3737653";"Binding affinity to glucocorticoid receptor (unknown origin) by reporter gene assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734698";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None";""
"CHEMBL3735549";"";"0";"528.61";"1";"4.62";"29";"Cc1ccccc1S(=O)(=O)N1CCC2=Cc3c(cnn3-c3ccc(F)cc3)C[C@]2(C(=O)c2ccccn2)C1";"Ki";"'='";"0.21";"nM";"9.68";"";"";"UO_0000065";"18.31";"0.35";"5.06";"11.36";"0";"CHEMBL3739124";"Binding affinity to human recombinant glucocorticoid receptor by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734698";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None";""
"CHEMBL4446088";"";"0";"325.32";"0";"1.84";"(S)-12";"C[C@H]1COc2cccnc2N1C(=O)c1ccc2c(c1)NC(=O)CO2";"Ki";"'>'";"15848.93";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4423291";"Binding affinity to recombinant human GR LBD by fluormone GS red-fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4422622";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL2426145";"";"0";"483.60";"1";"5.14";"22";"CC(C)(C(=O)Nc1nncs1)C(c1ccccc1)c1ccc2c(-c3cccc(CO)c3)ncn2c1";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"17.17";"0.32";"3.16";"8.98";"0";"CHEMBL2428100";"Binding affinity to glucocorticoid receptor-LBD (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424642";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL2426143";"";"0";"477.59";"1";"6.13";"20";"CC(C)(C(=O)Nc1nccs1)C(c1ccccc1)c1ccc2c(-c3ccc(C#N)cc3)ncn2c1";"Ki";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"17.58";"0.33";"2.27";"10.11";"0";"CHEMBL2428100";"Binding affinity to glucocorticoid receptor-LBD (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424642";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL2426147";"";"0";"489.55";"1";"5.93";"24";"CC(C)(C(=O)Nc1nncs1)C(c1ccccc1)c1ccc2c(-c3ccc(F)cc3F)ncn2c1";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"18.38";"0.35";"3.07";"12.47";"0";"CHEMBL2428100";"Binding affinity to glucocorticoid receptor-LBD (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424642";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL2426116";"";"0";"479.62";"1";"5.65";"4c";"CCCS(=O)(=O)NCC(C)(C)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1";"Ki";"'='";"1.51";"nM";"8.82";"";"";"UO_0000065";"18.39";"0.35";"3.17";"13.79";"0";"CHEMBL2428109";"Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424625";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL3315063";"";"0";"500.56";"1";"3.68";"31";"CC(C)(C(=O)NC(N)=O)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(=O)N4CCOCC4)cc3)ccc21";"Ki";"'='";"1.5";"nM";"8.82";"";"";"UO_0000065";"17.63";"0.33";"5.14";"7.12";"0";"CHEMBL3370677";"Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351663";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL227440";"";"0";"366.26";"0";"3.70";"16e";"CC1COc2cc3[nH]c(=O)cc(C(F)(F)F)c3cc2N1CC(F)(F)F";"Ki";"'='";"8500.0";"nM";"5.07";"";"";"UO_0000065";"13.84";"0.28";"1.37";"11.19";"0";"CHEMBL916640";"Displacement of radiolabeled Dexamethasone from human GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139861";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL409";"BICALUTAMIDE";"4";"430.38";"0";"2.88";"4";"CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1";"Ki";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL858793";"Inhibition of human GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147729";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL3315064";"";"0";"502.55";"1";"4.58";"32";"CC(C)(C(=O)NC(N)=O)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCCC4)cc3)nc2Oc2c(F)cccc21";"Ki";"'='";"0.7";"nM";"9.15";"";"";"UO_0000065";"18.22";"0.34";"4.57";"7.99";"0";"CHEMBL3370677";"Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351663";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL403179";"";"0";"534.70";"2";"5.04";"71";"CC(C)(C)c1ccc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(CN3CCC3)C2)cc1";"Ki";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"16.56";"0.32";"3.81";"15.15";"0";"CHEMBL950162";"Displacement of [3H]dexamethasone from human recombinant GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142367";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL403173";"";"0";"468.55";"1";"5.62";"18";"Fc1ccc(CC23Cc4cnn(-c5ccc(F)cc5)c4C=C2CCN(Cc2ccccn2)C3)cc1";"Ki";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"16.53";"0.30";"2.12";"22.81";"0";"CHEMBL950162";"Displacement of [3H]dexamethasone from human recombinant GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142367";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL271019";"";"0";"517.60";"2";"5.41";"7";"O=S(=O)(c1ccccc1)N1CCC2=Cc3c(cnn3-c3ccc(F)cc3)CC2(Cc2ccc(F)cc2)C1";"Ki";"'='";"2.2";"nM";"8.66";"";"";"UO_0000065";"16.73";"0.32";"3.25";"15.68";"0";"CHEMBL950162";"Displacement of [3H]dexamethasone from human recombinant GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142367";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL2426631";"";"0";"467.60";"1";"5.73";"5r";"CC(C)(C(=O)Nc1nncs1)C(c1ccccc1)c1ccc2c(cnn2Cc2ccccc2)c1";"Ki";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"16.80";"0.32";"2.12";"10.80";"0";"CHEMBL2428212";"Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424628";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL3315069";"";"0";"464.50";"0";"3.97";"37";"CC(C)(O)c1ccc(-c2ccc3c(n2)Oc2c(F)cccc2[C@@H]3C(C)(C)C(=O)NC(N)=O)cn1";"Ki";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"18.08";"0.34";"4.43";"6.59";"0";"CHEMBL3370677";"Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351663";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL270667";"";"0";"497.59";"0";"3.69";"49";"COCCOC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccccc1)C2";"Ki";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"18.69";"0.36";"5.61";"12.63";"0";"CHEMBL950162";"Displacement of [3H]dexamethasone from human recombinant GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142367";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL429592";"";"0";"468.55";"1";"5.62";"20";"Fc1ccc(CC23Cc4cnn(-c5ccc(F)cc5)c4C=C2CCN(Cc2ccncc2)C3)cc1";"Ki";"'='";"41.0";"nM";"7.39";"";"";"UO_0000065";"15.77";"0.29";"1.77";"21.76";"0";"CHEMBL950162";"Displacement of [3H]dexamethasone from human recombinant GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142367";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL3582113";"";"0";"352.48";"0";"4.89";"3e";"Cc1noc(C)c1-c1cc2c(c3c1CCCC3)NC(C)(C)C(=O)C2(C)C";"Ki";"'='";"106.0";"nM";"6.97";"";"";"UO_0000065";"19.79";"0.37";"2.08";"12.65";"0";"CHEMBL3583216";"Displacement of [3H]-dexamethasone from cytosolic fraction of human recombinant glucocorticoid receptor by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580565";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None";""
"CHEMBL401864";"";"0";"534.70";"2";"5.11";"63";"C=CCNC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(C)(C)C)cc1)C2";"Ki";"'='";"0.9";"nM";"9.05";"";"";"UO_0000065";"16.92";"0.33";"3.94";"13.45";"0";"CHEMBL950162";"Displacement of [3H]dexamethasone from human recombinant GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142367";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL273141";"";"0";"437.54";"0";"4.36";"28";"Cc1ccc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(C)C2)cc1";"Ki";"'='";"2.3";"nM";"8.64";"";"";"UO_0000065";"19.74";"0.38";"4.28";"15.65";"0";"CHEMBL950162";"Displacement of [3H]dexamethasone from human recombinant GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142367";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL4448501";"";"0";"468.53";"0";"4.07";"(S)-39";"O=C1COc2ccc(C(=O)N3c4cc(CC5CCCCC5)c(F)cc4OC[C@@H]3CCO)cc2N1";"Ki";"'='";"199.53";"nM";"6.70";"";"";"UO_0000065";"14.30";"0.27";"2.63";"7.60";"0";"CHEMBL4423291";"Binding affinity to recombinant human GR LBD by fluormone GS red-fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4422622";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4581588";"";"0";"425.42";"0";"2.32";"(S)-41";"NC(=O)C[C@H]1COc2cc(F)c(C3CC3)cc2N1C(=O)c1ccc2c(c1)NC(=O)CO2";"Ki";"'='";"2.512";"nM";"8.60";"";"";"UO_0000065";"20.22";"0.38";"6.28";"7.75";"0";"CHEMBL4423291";"Binding affinity to recombinant human GR LBD by fluormone GS red-fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4422622";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4459932";"";"0";"372.35";"0";"1.95";"(S)-15";"O=C1COc2ccc(C(=O)N3c4ccc(F)cc4OC[C@@H]3CCO)cc2N1";"Ki";"'='";"1258.93";"nM";"5.90";"";"";"UO_0000065";"15.85";"0.30";"3.95";"6.70";"0";"CHEMBL4423291";"Binding affinity to recombinant human GR LBD by fluormone GS red-fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4422622";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4528177";"";"0";"406.40";"0";"1.43";"(S)-22";"CNC(=O)C[C@H]1COc2cc(C#N)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2";"Ki";"'>'";"12589.25";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4423291";"Binding affinity to recombinant human GR LBD by fluormone GS red-fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4422622";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4590259";"";"0";"397.41";"0";"2.25";"(R)-30";"CNC(=O)C[C@H]1CCc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2";"Ki";"'='";"6309.57";"nM";"5.20";"";"";"UO_0000065";"13.08";"0.24";"2.95";"5.93";"0";"CHEMBL4423291";"Binding affinity to recombinant human GR LBD by fluormone GS red-fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4422622";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL3582125";"";"0";"371.48";"0";"4.84";"12k";"CC1(C)Nc2c(cc(-c3ccnc4ncccc34)c3c2CCC3)C(C)(C)C1=O";"Ki";"'='";"35.0";"nM";"7.46";"";"";"UO_0000065";"20.07";"0.36";"2.62";"13.59";"0";"CHEMBL3583216";"Displacement of [3H]-dexamethasone from cytosolic fraction of human recombinant glucocorticoid receptor by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580565";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None";""
"CHEMBL3582117";"";"0";"337.47";"0";"3.94";"12c";"Cc1cc(-c2cc3c(c4c2CCC4)NC(C)(C)C(=O)C3(C)C)n(C)n1";"Ki";"'>'";"384.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3583216";"Displacement of [3H]-dexamethasone from cytosolic fraction of human recombinant glucocorticoid receptor by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580565";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None";""
"CHEMBL4067017";"";"0";"564.59";"1";"4.90";"25";"Cc1ccnc(C(=O)[C@]23Cc4cnn(-c5ccc(F)cc5)c4C=C2CCN(S(=O)(=O)c2ccc(F)c(F)c2)C3)c1";"Ki";"'='";"0.14";"nM";"9.85";"";"";"UO_0000065";"17.45";"0.34";"4.95";"11.57";"0";"CHEMBL4051151";"Displacement of fluormone GS Red from human glucocorticoid receptor after 4 hrs by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4049426";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL2426139";"";"0";"452.58";"1";"6.25";"15";"CC(C)(C(=O)Nc1nccs1)C(c1ccccc1)c1ccn2c(-c3ccccc3)ncc2c1";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"18.34";"0.34";"2.05";"14.00";"0";"CHEMBL2428100";"Binding affinity to glucocorticoid receptor-LBD (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424642";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL4440231";"";"0";"457.46";"0";"2.49";"(S)-42";"CNC(=O)C[C@H]1COc2cc(F)c(OC(C)C)cc2N1C(=O)c1ccc2c(c1)NC(=O)CO2";"Ki";"'='";"79.43";"nM";"7.10";"";"";"UO_0000065";"15.52";"0.29";"4.61";"6.69";"0";"CHEMBL4423291";"Binding affinity to recombinant human GR LBD by fluormone GS red-fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4422622";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL270575";"";"0";"553.70";"1";"4.99";"52";"COCCOC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(C)(C)C)cc1)C2";"Ki";"'='";"0.7";"nM";"9.15";"";"";"UO_0000065";"16.53";"0.32";"4.16";"12.43";"0";"CHEMBL950162";"Displacement of [3H]dexamethasone from human recombinant GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142367";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL402893";"";"0";"509.65";"1";"4.98";"44";"COC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(C)(C)C)cc1)C2";"Ki";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"17.85";"0.35";"4.12";"14.12";"0";"CHEMBL950162";"Displacement of [3H]dexamethasone from human recombinant GR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142367";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL82307";"";"0";"318.42";"0";"4.41";"1Sa";"COc1ccc2c(c1)CCC1=CC(=O)CC[C@@]12Cc1ccccc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL681747";"Displacement of 10 nM [3H]dexamethasone from human Glucocorticoid receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135457";"1";"Scientific Literature";"J. Med. Chem.";"2002";"None";""
